account_id,customer_id,account_type,open_date,current_balance,currency
ACC0003346,CUST002165,Checking,26/08/2018,"USD 2,696.00",USD
ACC0003347,CUST002165,Credit Card,26/08/2018,-2055.82,USD
ACC0003348,CUST002930,Loan,2021/06/04,-24787.31,USD
ACC0003349,CUST002930,Savings,2021/06/04,47435.13,USD
ACC0003350,CUST003995,Checking,06/09/2016,6297.1,USD
ACC0003351,CUST003995,Credit Card,06/09/2016,-3 810.65,USD
ACC0003352,CUST001628,Loan,2024-07-13,"USD -17,373.16",USD
ACC0003353,CUST001628,Credit Card,2024-07-13,-1 207.80,USD
ACC0003354,CUST004396,Checking,2022-02-07,4 667.10,USD
ACC0003355,CUST001523,Savings,19/09/2021,9991.44,USD
ACC0003356,CUST001523,Checking,19/09/2021,N/A,USD
ACC0003357,CUST000836,Checking,2018/03/28,2888.47,USD
ACC0003358,CUST000836,Credit Card,2018/03/28,-2297.65,USD
ACC0003359,CUST000359,Credit Card,2021-02-02,-1829.74,USD
ACC0003360,CUST000139,Savings,2014-12-13,16889.25,USD
ACC0003361,CUST000300,Checking,2015/05/18,436.82,USD
ACC0003362,CUST000300,Savings,2015/05/18,"USD 8,259.40",USD
ACC0003363,CUST001557,Credit Card,2017/03/04,-4641.14,USD
ACC0003364,CUST001557,Savings,2017/03/04,25 420.18,USD
ACC0003365,CUST001004,Savings,09/19/2020,7925.13,USD
ACC0003366,CUST001004,Checking,09/19/2020,1248.1,USD
ACC0003367,CUST000383,Credit Card,27/05/2016,-2493.24,USD
ACC0003368,CUST000383,Loan,27/05/2016,"USD -37,609.14",USD
ACC0003369,CUST000383,Checking,27/05/2016,4301.56,USD
ACC0003370,CUST000942,Checking,2024-03-26,"USD 2,292.53",USD
ACC0003371,CUST000942,Loan,2024-03-26,-500.09,USD
ACC0003372,CUST002324,Checking,2015/11/26,N/A,USD
ACC0003373,CUST002324,Credit Card,2015/11/26,-1 058.72,USD
ACC0003374,CUST002324,Savings,2015/11/26,16206.48,USD
ACC0003375,CUST003843,Savings,04/08/2019,7168.28,USD
ACC0003376,CUST003843,Loan,04/08/2019,-52841.31,USD
ACC0003377,CUST003843,Checking,04/08/2019,2 296.21,USD
ACC0003378,CUST000762,Checking,07/07/2019,2575.95,USD
ACC0003379,CUST000762,Loan,07/07/2019,"USD -48,970.16",USD
ACC0003380,CUST000762,Savings,07/07/2019,21084.73,USD
ACC0003381,CUST001783,Savings,2017-08-08,20 137.98,USD
ACC0003382,CUST001783,Checking,2017-08-08,-1510.7,USD
ACC0003383,CUST004857,Loan,2022-05-07,-19146.47,USD
ACC0003384,CUST004857,Checking,2022-05-07,5723.53,USD
ACC0003385,CUST003686,Checking,2015-05-10,2412.99,USD
ACC0003386,CUST003686,Savings,2015-05-10,1766.22,USD
ACC0003387,CUST003686,Loan,2015-05-10,-1245.49,USD
ACC0003388,CUST004241,Savings,15/10/2019,4940.73,USD
ACC0003389,CUST002446,Loan,28-Aug-2020,"USD -34,875.24",USD
ACC0003390,CUST000899,Savings,23-Mar-2020,14472.24,USD
ACC0003391,CUST000899,Credit Card,23-Mar-2020,-2120.63,USD
ACC0003392,CUST004894,Checking,22/08/2024,"USD 3,303.28",USD
ACC0003393,CUST002285,Savings,2016-09-04,53571.21,USD
ACC0003394,CUST002285,Credit Card,2016-09-04,-2752.15,USD
ACC0003395,CUST001403,Loan,09/12/2016,"USD -19,654.23",USD
ACC0003396,CUST001403,Savings,09/12/2016,7246.16,USD
ACC0003397,CUST001403,Credit Card,09/12/2016,N/A,USD
ACC0003398,CUST002102,Credit Card,08/29/2019,-2749.42,USD
ACC0003399,CUST003880,Loan,2018/04/07,-10823.59,USD
ACC0003400,CUST004441,Checking,2018/09/05,1030.16,USD
ACC0003401,CUST004441,Savings,2018/09/05,14701.79,USD
ACC0003402,CUST004441,Loan,2018/09/05,"USD -65,615.04",USD
ACC0003403,CUST004441,Credit Card,2018/09/05,-97.40,USD
ACC0003404,CUST003918,Checking,2021/08/19,"USD 6,449.97",USD
ACC0003405,CUST003918,Savings,2021/08/19,1319.81,USD
ACC0003406,CUST003918,Loan,2021/08/19,-10679.42,USD
ACC0003407,CUST001513,Loan,02/11/2020,-50749.31,USD
ACC0003408,CUST001513,Savings,02/11/2020,55727.95,USD
ACC0003409,CUST001189,Checking,2017/03/17,"USD 3,789.84",USD
ACC0003410,CUST001189,Savings,2017/03/17,23959.44,USD
ACC0003411,CUST001189,Credit Card,2017/03/17,"USD -3,960.44",USD
ACC0003412,CUST004210,Credit Card,04/02/2017,-2988.23,USD
ACC0003413,CUST004210,Savings,04/02/2017,23 958.22,USD
ACC0003414,CUST004906,Loan,19/01/2017,-29796.22,USD
ACC0003415,CUST003974,Loan,07-Jan-2018,-38254.08,USD
ACC0003416,CUST003974,Savings,07-Jan-2018,44482.0,USD
ACC0003417,CUST003526,Checking,10/31/2022,"USD 2,680.52",USD
ACC0003418,CUST000109,Loan,28/09/2023,-14504.06,USD
ACC0003419,CUST000109,Checking,28/09/2023,2685.14,USD
ACC0003420,CUST000109,Savings,28/09/2023,43102.59,USD
ACC0003421,CUST002802,Credit Card,16-Dec-2014,N/A,USD
ACC0003422,CUST002802,Loan,16-Dec-2014,-18428.94,USD
ACC0003423,CUST002802,Savings,16-Dec-2014,22377.17,USD
ACC0003424,CUST001942,Loan,2022-12-26,-7 660.54,USD
ACC0003425,CUST001942,Credit Card,2022-12-26,-2510.5,USD
ACC0003426,CUST001942,Savings,2022-12-26,32 181.35,USD
ACC0003427,CUST000059,Savings,02/27/2015,7301.32,USD
ACC0003428,CUST000059,Credit Card,02/27/2015,-1873.08,USD
ACC0003429,CUST000059,Loan,02/27/2015,-19322.77,USD
ACC0003430,CUST000077,Checking,14-Feb-2016,2963.36,USD
ACC0003431,CUST000077,Savings,14-Feb-2016,33387.93,USD
ACC0003432,CUST000077,Loan,14-Feb-2016,-49854.17,USD
ACC0003433,CUST000077,Credit Card,14-Feb-2016,-1675.87,USD
ACC0003434,CUST000797,Loan,01/21/2016,-13131.83,USD
ACC0003435,CUST000797,Savings,01/21/2016,17 607.04,USD
ACC0003436,CUST000797,Credit Card,01/21/2016,-4420.93,USD
ACC0003437,CUST000369,Credit Card,2023-07-11,"USD -4,646.33",USD
ACC0003438,CUST004966,Checking,27-Oct-2020,N/A,USD
ACC0003439,CUST000786,Checking,03/30/2018,4859.68,USD
ACC0003440,CUST002099,Loan,2024-09-07,-14416.65,USD
ACC0003441,CUST002139,Credit Card,2024-05-27,-2394.96,USD
ACC0003442,CUST002139,Checking,2024-05-27,2575.33,USD
ACC0003443,CUST002046,Loan,16-Feb-2022,-22513.03,USD
ACC0003444,CUST004339,Savings,10/28/2022,"USD 10,040.00",USD
ACC0003445,CUST003624,Loan,29-Jun-2019,-38984.69,USD
ACC0003446,CUST003624,Savings,29-Jun-2019,42 948.83,USD
ACC0003447,CUST003274,Savings,22/02/2020,14461.02,USD
ACC0003448,CUST003468,Checking,07/08/2019,"USD 9,196.18",USD
ACC0003449,CUST000122,Credit Card,02/03/2018,-1240.01,USD
ACC0003450,CUST002624,Savings,07/28/2016,37142.22,USD
ACC0003451,CUST003730,Credit Card,2016-07-14,N/A,USD
ACC0003452,CUST003730,Savings,2016-07-14,25634.44,USD
ACC0003453,CUST003730,Loan,2016-07-14,-53843.67,USD
ACC0003454,CUST004725,Credit Card,01/14/2024,-3695.97,USD
ACC0003455,CUST000911,Checking,18/11/2022,986.18,USD
ACC0003456,CUST000125,Credit Card,17-Apr-2023,-865.97,USD
ACC0003457,CUST002037,Checking,09/08/2016,2 886.18,USD
ACC0003458,CUST002037,Credit Card,09/08/2016,N/A,USD
ACC0003459,CUST002037,Savings,09/08/2016,14324.71,USD
ACC0003460,CUST002037,Loan,09/08/2016,-32547.02,USD
ACC0003461,CUST001587,Credit Card,29/10/2021,-3217.45,USD
ACC0003462,CUST001587,Savings,29/10/2021,N/A,USD
ACC0003463,CUST001258,Loan,13/05/2024,-53016.71,USD
ACC0003464,CUST001258,Savings,13/05/2024,"USD 15,308.48",USD
ACC0003465,CUST003530,Credit Card,2023/09/10,-4809.07,USD
ACC0003466,CUST003530,Checking,2023/09/10,9596.43,USD
ACC0003467,CUST003571,Savings,2015/09/07,7887.95,USD
ACC0003468,CUST003571,Credit Card,2015/09/07,-3041.76,USD
ACC0003469,CUST003571,Loan,2015/09/07,-22784.26,USD
ACC0003470,CUST003472,Credit Card,2019-09-03,-2888.82,USD
ACC0003471,CUST001179,Credit Card,07/17/2017,-267.25,USD
ACC0003472,CUST004607,Credit Card,2016/02/26,-4110.3,USD
ACC0003473,CUST003560,Checking,2017/06/04,N/A,USD
ACC0003474,CUST003560,Savings,2017/06/04,N/A,USD
ACC0003475,CUST003560,Loan,2017/06/04,-33101.03,USD
ACC0003476,CUST003847,Credit Card,09/07/2024,-4 655.83,USD
ACC0003477,CUST003847,Checking,09/07/2024,2163.73,USD
ACC0003478,CUST002154,Checking,2022-01-09,3886.67,USD
ACC0003479,CUST002154,Loan,2022-01-09,-22024.16,USD
ACC0003480,CUST002154,Savings,2022-01-09,24360.73,USD
ACC0003481,CUST000443,Checking,2019/08/10,2284.25,USD
ACC0003482,CUST004130,Credit Card,05/27/2015,-5 344.45,USD
ACC0003483,CUST002946,Checking,09/04/2023,2167.37,USD
ACC0003484,CUST000926,Loan,09/10/2024,"USD -16,088.23",USD
ACC0003485,CUST000926,Savings,09/10/2024,17926.1,USD
ACC0003486,CUST002388,Checking,12/11/2018,2 368.17,USD
ACC0003487,CUST002388,Savings,12/11/2018,16188.4,USD
ACC0003488,CUST002388,Credit Card,12/11/2018,-4028.96,USD
ACC0003489,CUST002196,Savings,11/05/2020,544.35,USD
ACC0003490,CUST004830,Loan,2021/11/23,-27513.43,USD
ACC0003491,CUST004830,Checking,2021/11/23,568.32,USD
ACC0003492,CUST001412,Checking,03/07/2016,1501.71,USD
ACC0003493,CUST004990,Savings,2024/05/06,N/A,USD
ACC0003494,CUST002451,Checking,2021-06-27,4839.6,USD
ACC0003495,CUST002451,Credit Card,2021-06-27,-348.82,USD
ACC0003496,CUST001510,Checking,2024/06/05,2332.51,USD
ACC0003497,CUST001510,Credit Card,2024/06/05,"USD -2,924.30",USD
ACC0003498,CUST001228,Checking,2018/02/16,7583.06,USD
ACC0003499,CUST001228,Savings,2018/02/16,41903.14,USD
ACC0003500,CUST003695,Savings,2017-05-11,612.76,USD
ACC0003501,CUST003695,Loan,2017-05-11,-27172.63,USD
ACC0003502,CUST003552,Loan,19/06/2017,N/A,USD
ACC0003503,CUST004536,Loan,07/12/2014,-14 736.83,USD
ACC0003504,CUST003478,Savings,17/04/2019,19121.43,USD
ACC0003505,CUST003478,Checking,17/04/2019,322.87,USD
ACC0003506,CUST003367,Savings,08/04/2017,16986.95,USD
ACC0003507,CUST003367,Checking,08/04/2017,2678.24,USD
ACC0003508,CUST000325,Checking,25-Dec-2020,N/A,USD
ACC0003509,CUST003163,Checking,27-Feb-2016,"USD 3,967.59",USD
ACC0003510,CUST003163,Credit Card,27-Feb-2016,-2888.66,USD
ACC0003511,CUST003163,Loan,27-Feb-2016,-93.01,USD
ACC0003512,CUST002504,Loan,2018-04-13,"USD -2,652.57",USD
ACC0003513,CUST002504,Checking,2018-04-13,2977.69,USD
ACC0003514,CUST001989,Credit Card,2022/06/19,-591.68,USD
ACC0003515,CUST001989,Savings,2022/06/19,N/A,USD
ACC0003516,CUST001989,Checking,2022/06/19,4755.39,USD
ACC0003517,CUST003385,Credit Card,2020/04/19,-2881.72,USD
ACC0003518,CUST003942,Loan,2022-05-21,-38 363.94,USD
ACC0003519,CUST001499,Savings,11/16/2022,N/A,USD
ACC0003520,CUST001499,Credit Card,11/16/2022,N/A,USD
ACC0003521,CUST001503,Checking,12/25/2019,455.32,USD
ACC0003522,CUST001503,Savings,12/25/2019,24940.67,USD
ACC0003523,CUST001503,Loan,12/25/2019,-3927.79,USD
ACC0003524,CUST001007,Loan,2016/05/05,-50028.89,USD
ACC0003525,CUST001007,Checking,2016/05/05,1439.81,USD
ACC0003526,CUST001007,Savings,2016/05/05,22480.42,USD
ACC0003527,CUST002245,Savings,10/21/2021,41051.51,USD
ACC0003528,CUST002245,Checking,10/21/2021,1540.07,USD
ACC0003529,CUST004495,Savings,27-Aug-2020,59769.61,USD
ACC0003530,CUST004495,Loan,27-Aug-2020,-45045.62,USD
ACC0003531,CUST003607,Credit Card,09/01/2018,"USD -2,569.20",USD
ACC0003532,CUST001468,Savings,18-Mar-2018,8664.61,USD
ACC0003533,CUST001226,Savings,2015/12/19,158.65,USD
ACC0003534,CUST002975,Savings,15/07/2015,"USD 46,629.07",USD
ACC0003535,CUST002219,Credit Card,04/09/2015,-3091.4,USD
ACC0003536,CUST002322,Credit Card,29-Aug-2015,-308.02,USD
ACC0003537,CUST003783,Savings,2016/11/03,23513.86,USD
ACC0003538,CUST003783,Credit Card,2016/11/03,"USD -2,019.55",USD
ACC0003539,CUST003783,Checking,2016/11/03,N/A,USD
ACC0003540,CUST001217,Savings,2023-03-20,21963.71,USD
ACC0003541,CUST001217,Checking,2023-03-20,"USD 2,179.27",USD
ACC0003542,CUST004076,Checking,06/07/2019,"USD 3,331.18",USD
ACC0003543,CUST003666,Credit Card,2020/12/14,-1608.78,USD
ACC0003544,CUST000421,Credit Card,27-Dec-2017,-1752.82,USD
ACC0003545,CUST000421,Loan,27-Dec-2017,N/A,USD
ACC0003546,CUST004887,Credit Card,24/10/2024,-2496.16,USD
ACC0003547,CUST004887,Checking,24/10/2024,4978.05,USD
ACC0003548,CUST000007,Credit Card,2021-04-05,-128.81,USD
ACC0003549,CUST000007,Savings,2021-04-05,"USD 19,471.79",USD
ACC0003550,CUST000933,Credit Card,15/07/2024,-3470.24,USD
ACC0003551,CUST001692,Checking,05/12/2017,-1019.44,USD
ACC0003552,CUST000440,Savings,2015-10-11,24017.04,USD
ACC0003553,CUST001314,Checking,14/10/2016,1695.52,USD
ACC0003554,CUST000679,Loan,2021/03/21,"USD -17,785.54",USD
ACC0003555,CUST002032,Credit Card,12-Mar-2017,-3502.1,USD
ACC0003556,CUST002032,Loan,12-Mar-2017,-31613.77,USD
ACC0003557,CUST004667,Loan,27/03/2019,-40046.95,USD
ACC0003558,CUST004667,Savings,27/03/2019,-7706.06,USD
ACC0003559,CUST004667,Credit Card,27/03/2019,-3829.57,USD
ACC0003560,CUST002679,Checking,2016-12-24,3619.16,USD
ACC0003561,CUST003910,Credit Card,05/06/2017,-8914.46,USD
ACC0003562,CUST003910,Savings,05/06/2017,N/A,USD
ACC0003563,CUST004691,Credit Card,2024-07-15,-36.87,USD
ACC0003564,CUST002173,Credit Card,06/19/2021,-2684.0,USD
ACC0003565,CUST002577,Savings,28-Oct-2018,20 862.57,USD
ACC0003566,CUST002577,Credit Card,28-Oct-2018,-2707.16,USD
ACC0003567,CUST002577,Loan,28-Oct-2018,-24456.23,USD
ACC0003568,CUST002496,Credit Card,2022-01-05,-1331.96,USD
ACC0003569,CUST001087,Checking,08/17/2022,3503.77,USD
ACC0003570,CUST002276,Loan,07-Jul-2024,-48330.65,USD
ACC0003571,CUST004996,Loan,2024-06-17,-67325.73,USD
ACC0003572,CUST004996,Credit Card,2024-06-17,-292.23,USD
ACC0003573,CUST004996,Checking,2024-06-17,498.68,USD
ACC0003574,CUST002847,Savings,22-Nov-2016,35616.96,USD
ACC0003575,CUST002705,Credit Card,13-Dec-2016,N/A,USD
ACC0003576,CUST002705,Loan,13-Dec-2016,-8225.53,USD
ACC0003577,CUST000195,Loan,2021/05/20,"USD -8,212.49",USD
ACC0003578,CUST001475,Checking,03-Sep-2023,1097.6,USD
ACC0003579,CUST001475,Savings,03-Sep-2023,4555.28,USD
ACC0003580,CUST001475,Credit Card,03-Sep-2023,-1904.99,USD
ACC0003581,CUST004901,Loan,14-Jan-2018,-49292.67,USD
ACC0003582,CUST004901,Savings,14-Jan-2018,66579.22,USD
ACC0003583,CUST002192,Checking,2020/01/08,3406.88,USD
ACC0003584,CUST002192,Savings,2020/01/08,21268.36,USD
ACC0003585,CUST002192,Credit Card,2020/01/08,"USD -4,199.25",USD
ACC0003586,CUST001212,Credit Card,10/22/2018,-291.43,USD
ACC0003587,CUST002830,Savings,2016-06-23,19389.84,USD
ACC0003588,CUST002830,Checking,2016-06-23,2550.61,USD
ACC0003589,CUST002830,Credit Card,2016-06-23,-444.25,USD
ACC0003590,CUST002830,Loan,2016-06-23,-10186.32,USD
ACC0003591,CUST001658,Loan,06/10/2021,-28351.05,USD
ACC0003592,CUST001658,Checking,06/10/2021,1955.63,USD
ACC0003593,CUST001658,Savings,06/10/2021,14281.45,USD
ACC0003594,CUST004368,Savings,2021-10-20,30229.51,USD
ACC0003595,CUST004368,Loan,2021-10-20,-9514.63,USD
ACC0003596,CUST003101,Loan,20/06/2023,"USD -41,714.87",USD
ACC0003597,CUST003101,Checking,20/06/2023,1680.32,USD
ACC0003598,CUST003101,Savings,20/06/2023,17199.97,USD
ACC0003599,CUST002772,Savings,21/08/2017,33395.95,USD
ACC0003600,CUST002772,Checking,21/08/2017,2932.74,USD
ACC0003601,CUST002772,Credit Card,21/08/2017,-2387.68,USD
ACC0003602,CUST004226,Checking,2016/09/03,1 917.99,USD
ACC0003603,CUST004976,Loan,2017/08/25,-1407.1,USD
ACC0003604,CUST004976,Credit Card,2017/08/25,-1181.29,USD
ACC0003605,CUST001936,Credit Card,23-Jul-2018,-908.37,USD
ACC0003606,CUST001936,Checking,23-Jul-2018,2430.6,USD
ACC0003607,CUST001131,Savings,2023-02-26,27974.13,USD
ACC0003608,CUST001131,Credit Card,2023-02-26,-4377.01,USD
ACC0003609,CUST001462,Savings,2024/08/24,31611.71,USD
ACC0003610,CUST001462,Checking,2024/08/24,4634.51,USD
ACC0003611,CUST000277,Savings,2023-07-28,"USD -16,154.83",USD
ACC0003612,CUST000277,Checking,2023-07-28,-785.1,USD
ACC0003613,CUST000277,Loan,2023-07-28,-14883.64,USD
ACC0003614,CUST004585,Credit Card,2017-12-08,-1496.81,USD
ACC0003615,CUST004585,Checking,2017-12-08,N/A,USD
ACC0003616,CUST004585,Loan,2017-12-08,-35 415.48,USD
ACC0003617,CUST002277,Checking,03/28/2023,4227.11,USD
ACC0003618,CUST002277,Credit Card,03/28/2023,-2056.83,USD
ACC0003619,CUST002277,Savings,03/28/2023,30796.74,USD
ACC0003620,CUST004555,Checking,2015/11/29,1929.02,USD
ACC0003621,CUST004555,Credit Card,2015/11/29,-3 356.78,USD
ACC0003622,CUST004555,Loan,2015/11/29,-34019.33,USD
ACC0003623,CUST002352,Loan,2017-12-30,-56 451.09,USD
ACC0003624,CUST001303,Checking,16/02/2023,2550.43,USD
ACC0003625,CUST001303,Loan,16/02/2023,"USD -72,652.94",USD
ACC0003626,CUST002576,Checking,06/02/2016,867.64,USD
ACC0003627,CUST002576,Credit Card,06/02/2016,-1757.38,USD
ACC0003628,CUST000223,Credit Card,2023/10/14,USD -924.35,USD
ACC0003629,CUST004698,Checking,20/10/2015,2495.63,USD
ACC0003630,CUST003545,Savings,2016/07/27,24565.38,USD
ACC0003631,CUST000574,Checking,2015-04-25,-2551.13,USD
ACC0003632,CUST000574,Loan,2015-04-25,-37727.11,USD
ACC0003633,CUST000574,Savings,2015-04-25,79024.16,USD
ACC0003634,CUST001237,Checking,04-Jun-2024,3 626.42,USD
ACC0003635,CUST001237,Savings,04-Jun-2024,45007.47,USD
ACC0003636,CUST003636,Loan,10/18/2017,-26994.65,USD
ACC0003637,CUST003636,Checking,10/18/2017,2867.54,USD
ACC0003638,CUST003636,Credit Card,10/18/2017,-2358.78,USD
ACC0003639,CUST002489,Checking,29/06/2018,2248.08,USD
ACC0003640,CUST002722,Savings,04/20/2018,-2408.01,USD
ACC0003641,CUST002722,Credit Card,04/20/2018,-2054.13,USD
ACC0003642,CUST002722,Checking,04/20/2018,1922.48,USD
ACC0003643,CUST001335,Loan,2019/09/14,-10276.85,USD
ACC0003644,CUST001335,Savings,2019/09/14,1280.73,USD
ACC0003645,CUST004991,Loan,2023-03-24,-23697.35,USD
ACC0003646,CUST002516,Credit Card,2015/02/05,-5289.84,USD
ACC0003647,CUST002516,Savings,2015/02/05,20674.01,USD
ACC0003648,CUST002516,Checking,2015/02/05,"USD -2,244.00",USD
ACC0003649,CUST000419,Savings,2016/03/28,5 379.68,USD
ACC0003650,CUST000419,Credit Card,2016/03/28,-4417.64,USD
ACC0003651,CUST000268,Credit Card,24-Mar-2021,N/A,USD
ACC0003652,CUST000268,Loan,24-Mar-2021,-29617.29,USD
ACC0003653,CUST001105,Credit Card,24/06/2017,-640.26,USD
ACC0003654,CUST000258,Loan,12/17/2022,-53989.44,USD
ACC0003655,CUST000258,Checking,12/17/2022,1477.87,USD
ACC0003656,CUST000296,Checking,2023/02/20,675.49,USD
ACC0003657,CUST000296,Loan,2023/02/20,-31298.09,USD
ACC0003658,CUST002417,Checking,01/10/2019,636.47,USD
ACC0003659,CUST000387,Savings,2021-06-06,68 925.56,USD
ACC0003660,CUST003632,Savings,17/09/2017,"USD 78,553.39",USD
ACC0003661,CUST003632,Credit Card,17/09/2017,USD -466.70,USD
ACC0003662,CUST003632,Loan,17/09/2017,-21237.76,USD
ACC0003663,CUST003174,Savings,11/07/2016,6 657.28,USD
ACC0003664,CUST004782,Checking,2021-05-08,4332.67,USD
ACC0003665,CUST002378,Savings,11/15/2018,29747.94,USD
ACC0003666,CUST002378,Credit Card,11/15/2018,"USD -2,652.94",USD
ACC0003667,CUST002378,Loan,11/15/2018,-49435.13,USD
ACC0003668,CUST004881,Checking,18-Aug-2023,1251.08,USD
ACC0003669,CUST003606,Loan,24/12/2017,"USD -48,257.33",USD
ACC0003670,CUST003606,Credit Card,24/12/2017,-445.15,USD
ACC0003671,CUST003606,Savings,24/12/2017,5111.11,USD
ACC0003672,CUST002482,Loan,18-May-2024,-17809.18,USD
ACC0003673,CUST004439,Loan,16-Feb-2024,-32825.88,USD
ACC0003674,CUST001564,Credit Card,22/08/2019,-1475.15,USD
ACC0003675,CUST001564,Savings,22/08/2019,12749.09,USD
ACC0003676,CUST001564,Checking,22/08/2019,977.43,USD
ACC0003677,CUST001979,Checking,08/10/2022,3 946.52,USD
ACC0003678,CUST001401,Savings,11-Jan-2016,74823.21,USD
ACC0003679,CUST001401,Loan,11-Jan-2016,"USD -37,701.34",USD
ACC0003680,CUST001401,Checking,11-Jan-2016,1 374.12,USD
ACC0003681,CUST001401,Credit Card,11-Jan-2016,-1068.58,USD
ACC0003682,CUST000713,Loan,19-Sep-2016,-42465.06,USD
ACC0003683,CUST002405,Credit Card,17/04/2020,-3302.83,USD
ACC0003684,CUST002405,Savings,17/04/2020,30099.33,USD
ACC0003685,CUST002590,Savings,28-Sep-2024,-788.31,USD
ACC0003686,CUST002590,Credit Card,28-Sep-2024,-942.02,USD
ACC0003687,CUST000210,Checking,20/08/2018,4865.87,USD
ACC0003688,CUST004042,Savings,2017/07/26,11550.93,USD
ACC0003689,CUST001290,Loan,2024-07-27,-31651.09,USD
ACC0003690,CUST004946,Checking,24/03/2019,1128.46,USD
ACC0003691,CUST004946,Credit Card,24/03/2019,-2438.02,USD
ACC0003692,CUST001843,Savings,2024/05/06,12200.07,USD
ACC0003693,CUST001843,Credit Card,2024/05/06,-3077.65,USD
ACC0003694,CUST000450,Savings,08/26/2015,47367.52,USD
ACC0003695,CUST004372,Credit Card,03/16/2016,-2933.67,USD
ACC0003696,CUST004372,Savings,03/16/2016,17100.88,USD
ACC0003697,CUST002631,Loan,17/06/2022,-27073.22,USD
ACC0003698,CUST002631,Checking,17/06/2022,961.05,USD
ACC0003699,CUST001821,Checking,12/17/2016,"USD 1,430.62",USD
ACC0003700,CUST001821,Loan,12/17/2016,-49341.75,USD
ACC0003701,CUST000959,Savings,28/11/2018,38 066.07,USD
ACC0003702,CUST001794,Checking,08-Sep-2023,3272.58,USD
ACC0003703,CUST001794,Savings,08-Sep-2023,31297.2,USD
ACC0003704,CUST002100,Credit Card,18-Jul-2024,-2856.57,USD
ACC0003705,CUST000655,Loan,19/08/2020,-25300.94,USD
ACC0003706,CUST002463,Loan,11-Sep-2015,-22043.79,USD
ACC0003707,CUST003949,Credit Card,27-Apr-2021,-1843.1,USD
ACC0003708,CUST000332,Savings,13-Jan-2015,143350.36,USD
ACC0003709,CUST000332,Checking,13-Jan-2015,8908.14,USD
ACC0003710,CUST000332,Credit Card,13-Jan-2015,-2662.53,USD
ACC0003711,CUST001761,Checking,2015/03/24,N/A,USD
ACC0003712,CUST002410,Loan,02/08/2021,N/A,USD
ACC0003713,CUST002410,Savings,02/08/2021,37 951.32,USD
ACC0003714,CUST002810,Loan,31-Mar-2023,-41858.24,USD
ACC0003715,CUST003341,Checking,2021-09-13,839.98,USD
ACC0003716,CUST000412,Savings,11-Dec-2017,-1890.39,USD
ACC0003717,CUST000412,Loan,11-Dec-2017,"USD -30,703.20",USD
ACC0003718,CUST001775,Checking,23/10/2019,2813.69,USD
ACC0003719,CUST001775,Savings,23/10/2019,18921.61,USD
ACC0003720,CUST001775,Loan,23/10/2019,N/A,USD
ACC0003721,CUST001974,Loan,2023-08-30,"USD -30,513.15",USD
ACC0003722,CUST001974,Savings,2023-08-30,39663.21,USD
ACC0003723,CUST004922,Checking,2015-11-06,1415.6,USD
ACC0003724,CUST004922,Credit Card,2015-11-06,-2045.87,USD
ACC0003725,CUST004922,Savings,2015-11-06,1 229.47,USD
ACC0003726,CUST003414,Checking,10/07/2018,1435.02,USD
ACC0003727,CUST003414,Savings,10/07/2018,"USD 19,983.79",USD
ACC0003728,CUST003414,Loan,10/07/2018,"USD -57,703.13",USD
ACC0003729,CUST004956,Savings,2021/09/22,45347.72,USD
ACC0003730,CUST004956,Loan,2021/09/22,-31996.97,USD
ACC0003731,CUST004366,Savings,09/22/2018,N/A,USD
ACC0003732,CUST004834,Loan,2024/05/31,"USD -22,575.46",USD
ACC0003733,CUST004834,Credit Card,2024/05/31,-2964.95,USD
ACC0003734,CUST003797,Checking,19-Jan-2015,592.53,USD
ACC0003735,CUST003797,Loan,19-Jan-2015,-18068.3,USD
ACC0003736,CUST003797,Savings,19-Jan-2015,19 026.40,USD
ACC0003737,CUST002296,Savings,06/30/2017,20950.52,USD
ACC0003738,CUST002296,Credit Card,06/30/2017,-4832.22,USD
ACC0003739,CUST002296,Loan,06/30/2017,-5477.44,USD
ACC0003740,CUST002733,Loan,2022/05/18,-36632.62,USD
ACC0003741,CUST002733,Savings,2022/05/18,24162.95,USD
ACC0003742,CUST003650,Credit Card,07/02/2020,-6266.25,USD
ACC0003743,CUST002019,Credit Card,2018-01-20,-1312.11,USD
ACC0003744,CUST003456,Checking,2022-10-22,1093.37,USD
ACC0003745,CUST002017,Loan,2023/04/17,-49259.88,USD
ACC0003746,CUST002017,Credit Card,2023/04/17,-1 186.86,USD
ACC0003747,CUST003662,Loan,15/02/2023,-28 228.24,USD
ACC0003748,CUST003662,Checking,15/02/2023,5451.07,USD
ACC0003749,CUST003662,Savings,15/02/2023,38736.91,USD
