transaction_id,account_id,customer_id,transaction_date,transaction_type,category,amount
TXN00004692,ACC0000306,CUST002908,2024-10-21 00:00:00,Mobile Payment,Other,-109.82
TXN00004693,ACC0000306,CUST002908,2024-10-26 00:00:00,POS Purchase,Utilities,-212.47
TXN00004694,ACC0000306,CUST002908,2024-12-08 00:00:00,Mobile Payment,Salary,-171.87
TXN00004695,ACC0000306,CUST002908,2024-10-13 00:00:00,Direct Debit,Utilities,-165.46
TXN00004696,ACC0009140,CUST000226,2024-10-04 00:00:00,Direct Debit,Travel,-162.23
TXN00004697,ACC0009140,CUST000226,2024-12-21 00:00:00,ATM Withdrawal,Travel,-47.76
TXN00004698,ACC0009140,CUST000226,2024-11-16 00:00:00,Salary Deposit,Salary,6226.03
TXN00004699,ACC0009140,CUST000226,2024-10-08 00:00:00,International Transfer,Healthcare,-503.77
TXN00004700,ACC0009140,CUST000226,2024-10-25 00:00:00,POS Purchase,Travel,-59.21
TXN00004701,ACC0009140,CUST000226,2024-12-19 00:00:00,Direct Debit,Dining,-271.02
TXN00004702,ACC0009140,CUST000226,2024-11-12 00:00:00,Mobile Payment,Rent,-113.65
TXN00004703,ACC0009140,CUST000226,2024-12-07 00:00:00,ATM Withdrawal,Entertainment,-20.66
TXN00004704,ACC0009140,CUST000226,2024-12-28 00:00:00,Salary Deposit,Salary,4069.78
TXN00004705,ACC0009140,CUST000226,2024-11-10 00:00:00,International Transfer,Shopping,-36.57
TXN00004706,ACC0009140,CUST000226,2024-11-15 00:00:00,International Transfer,Salary,-611.18
TXN00004707,ACC0009140,CUST000226,2024-12-09 00:00:00,International Transfer,Utilities,-696.76
TXN00004708,ACC0009140,CUST000226,2024-11-08 00:00:00,Direct Debit,Entertainment,-115.08
TXN00004709,ACC0009140,CUST000226,2024-10-14 00:00:00,Online Transfer,Shopping,-100.5
TXN00004710,ACC0009140,CUST000226,2024-10-03 00:00:00,International Transfer,Travel,-469.05
TXN00004711,ACC0009140,CUST000226,2024-11-25 00:00:00,ATM Withdrawal,Travel,-23.27
TXN00004712,ACC0009140,CUST000226,2024-11-18 00:00:00,Direct Debit,Other,-27.49
TXN00004713,ACC0009140,CUST000226,2024-11-11 00:00:00,POS Purchase,Healthcare,-145.93
TXN00004714,ACC0009140,CUST000226,2024-10-09 00:00:00,Mobile Payment,Healthcare,-25.64
TXN00004715,ACC0009123,CUST001061,2024-11-27 00:00:00,POS Purchase,Entertainment,-132.86
TXN00004716,ACC0009123,CUST001061,2024-10-11 00:00:00,Direct Debit,Entertainment,-43.81
TXN00004717,ACC0009123,CUST001061,2024-10-16 00:00:00,POS Purchase,Rent,-38.49
TXN00004718,ACC0009123,CUST001061,2024-12-18 00:00:00,POS Purchase,Utilities,-100.62
TXN00004719,ACC0009123,CUST001061,2024-11-19 00:00:00,Mobile Payment,Other,-33.36
TXN00004720,ACC0009123,CUST001061,2024-11-27 00:00:00,Online Transfer,Travel,-82.59
TXN00004721,ACC0009123,CUST001061,2024-10-08 00:00:00,Salary Deposit,Salary,4245.79
TXN00004722,ACC0009123,CUST001061,2024-12-16 00:00:00,POS Purchase,Utilities,-83.83
TXN00004723,ACC0009123,CUST001061,2024-10-21 00:00:00,International Transfer,Rent,-100.25
TXN00004724,ACC0009123,CUST001061,2024-12-24 00:00:00,Salary Deposit,Salary,3224.48
TXN00004725,ACC0009123,CUST001061,2024-11-03 00:00:00,Online Transfer,Shopping,-142.68
TXN00004726,ACC0009123,CUST001061,2024-10-04 00:00:00,POS Purchase,Shopping,-129.51
TXN00004727,ACC0009123,CUST001061,2024-10-13 00:00:00,Direct Debit,Rent,-8.21
TXN00004728,ACC0009123,CUST001061,2024-10-31 00:00:00,Direct Debit,Shopping,-28.58
TXN00004729,ACC0009123,CUST001061,2024-11-03 00:00:00,Mobile Payment,Dining,-14.33
TXN00004730,ACC0009123,CUST001061,2024-12-11 00:00:00,ATM Withdrawal,Groceries,-49.78
TXN00004731,ACC0009123,CUST001061,2024-12-17 00:00:00,Salary Deposit,Salary,4661.71
TXN00004732,ACC0009123,CUST001061,2024-12-19 00:00:00,Online Transfer,Entertainment,-46.49
TXN00004733,ACC0009123,CUST001061,2024-12-18 00:00:00,POS Purchase,Shopping,-118.24
TXN00004734,ACC0009123,CUST001061,2024-12-20 00:00:00,Mobile Payment,Dining,-106.58
TXN00004735,ACC0009123,CUST001061,2024-10-11 00:00:00,International Transfer,Travel,-224.16
TXN00004736,ACC0009123,CUST001061,2024-12-06 00:00:00,Salary Deposit,Salary,4185.91
TXN00004737,ACC0009123,CUST001061,2024-10-06 00:00:00,Online Transfer,Entertainment,-62.37
TXN00004738,ACC0009123,CUST001061,2024-10-15 00:00:00,POS Purchase,Entertainment,-28.89
TXN00004739,ACC0009123,CUST001061,2024-11-25 00:00:00,ATM Withdrawal,Salary,-111.22
TXN00004740,ACC0009123,CUST001061,2024-12-16 00:00:00,Mobile Payment,Travel,-31.85
TXN00004741,ACC0009123,CUST001061,2024-10-15 00:00:00,International Transfer,Other,-654.58
TXN00004742,ACC0009123,CUST001061,2024-11-02 00:00:00,Mobile Payment,Shopping,-130.6
TXN00004743,ACC0009123,CUST001061,2024-10-22 00:00:00,POS Purchase,Entertainment,-61.38
TXN00004744,ACC0009123,CUST001061,2024-12-15 00:00:00,ATM Withdrawal,Rent,-145.13
TXN00004745,ACC0009123,CUST001061,2024-10-16 00:00:00,Salary Deposit,Salary,5526.38
TXN00004746,ACC0003615,CUST004585,2024-12-07 00:00:00,ATM Withdrawal,Rent,-23.03
TXN00004747,ACC0003615,CUST004585,2024-10-03 00:00:00,Mobile Payment,Shopping,-56.11
TXN00004748,ACC0003615,CUST004585,2024-11-22 00:00:00,International Transfer,Groceries,-390.92
TXN00004749,ACC0003615,CUST004585,2024-12-13 00:00:00,International Transfer,Utilities,-307.23
TXN00004750,ACC0003615,CUST004585,2024-10-10 00:00:00,Direct Debit,Travel,-188.14
TXN00004751,ACC0003615,CUST004585,2024-10-09 00:00:00,Online Transfer,Salary,-193.33
TXN00004752,ACC0003615,CUST004585,2024-12-05 00:00:00,Direct Debit,Other,-90.4
TXN00004753,ACC0003615,CUST004585,2024-12-11 00:00:00,POS Purchase,Other,-215.99
TXN00004754,ACC0003615,CUST004585,2024-11-13 00:00:00,Salary Deposit,Salary,3413.21
TXN00004755,ACC0003615,CUST004585,2024-10-18 00:00:00,International Transfer,Travel,-252.36
TXN00004756,ACC0003615,CUST004585,2024-11-28 00:00:00,ATM Withdrawal,Other,-201.02
TXN00004757,ACC0003615,CUST004585,2024-12-17 00:00:00,Online Transfer,Entertainment,-93.55
TXN00004758,ACC0003615,CUST004585,2024-10-25 00:00:00,Direct Debit,Utilities,-14.95
TXN00004759,ACC0003615,CUST004585,2024-10-04 00:00:00,International Transfer,Entertainment,-648.15
TXN00004760,ACC0003615,CUST004585,2024-11-02 00:00:00,International Transfer,Rent,-266.47
TXN00004761,ACC0003615,CUST004585,2024-11-11 00:00:00,Mobile Payment,Healthcare,-22.37
TXN00004762,ACC0003615,CUST004585,2024-11-08 00:00:00,International Transfer,Entertainment,-178.15
TXN00004763,ACC0003615,CUST004585,2024-12-16 00:00:00,International Transfer,Shopping,-920.31
TXN00004764,ACC0003615,CUST004585,2024-12-25 00:00:00,Direct Debit,Entertainment,-87.52
TXN00004765,ACC0003615,CUST004585,2024-12-24 00:00:00,POS Purchase,Dining,-61.67
TXN00004766,ACC0003615,CUST004585,2024-12-10 00:00:00,Online Transfer,Dining,-7.37
TXN00004767,ACC0003615,CUST004585,2024-11-10 00:00:00,Online Transfer,Healthcare,-109.37
TXN00004768,ACC0003615,CUST004585,2024-12-27 00:00:00,Mobile Payment,Healthcare,-41.78
TXN00004769,ACC0003615,CUST004585,2024-12-05 00:00:00,ATM Withdrawal,Other,-181.07
TXN00004770,ACC0003615,CUST004585,2024-12-04 00:00:00,ATM Withdrawal,Salary,-83.52
TXN00004771,ACC0003615,CUST004585,2024-11-19 00:00:00,Direct Debit,Other,-34.21
TXN00004772,ACC0003615,CUST004585,2024-10-03 00:00:00,Online Transfer,Rent,-77.54
TXN00004773,ACC0003615,CUST004585,2024-11-17 00:00:00,ATM Withdrawal,Rent,-8.58
TXN00004774,ACC0003615,CUST004585,2024-10-04 00:00:00,Online Transfer,Rent,-67.55
TXN00004775,ACC0003615,CUST004585,2024-11-08 00:00:00,Salary Deposit,Salary,6313.33
TXN00004776,ACC0003615,CUST004585,2024-11-22 00:00:00,International Transfer,Dining,-497.13
TXN00004777,ACC0003615,CUST004585,2024-12-21 00:00:00,Salary Deposit,Salary,6358.3
TXN00004778,ACC0003615,CUST004585,2024-11-17 00:00:00,Mobile Payment,Dining,-25.16
TXN00004779,ACC0007920,CUST004153,2024-12-15 00:00:00,POS Purchase,Travel,-8.31
TXN00004780,ACC0007920,CUST004153,2024-12-28 00:00:00,Direct Debit,Travel,-17.67
TXN00004781,ACC0007920,CUST004153,2024-10-17 00:00:00,Online Transfer,Dining,-102.39
TXN00004782,ACC0007920,CUST004153,2024-12-09 00:00:00,ATM Withdrawal,Rent,-19.65
TXN00004783,ACC0007920,CUST004153,2024-11-01 00:00:00,Mobile Payment,Salary,-67.49
TXN00004784,ACC0007920,CUST004153,2024-10-27 00:00:00,International Transfer,Utilities,-262.31
TXN00004785,ACC0007920,CUST004153,2024-12-13 00:00:00,Salary Deposit,Salary,4995.32
TXN00004786,ACC0007920,CUST004153,2024-11-11 00:00:00,Salary Deposit,Salary,4159.1
TXN00004787,ACC0007920,CUST004153,2024-10-03 00:00:00,Mobile Payment,Healthcare,-5.69
TXN00004788,ACC0007920,CUST004153,2024-11-24 00:00:00,International Transfer,Salary,-189.45
TXN00004789,ACC0007920,CUST004153,2024-10-03 00:00:00,ATM Withdrawal,Other,-69.88
TXN00004790,ACC0007920,CUST004153,2024-11-23 00:00:00,POS Purchase,Dining,-89.68
TXN00004791,ACC0007920,CUST004153,2024-10-05 00:00:00,ATM Withdrawal,Healthcare,-96.59
TXN00004792,ACC0007920,CUST004153,2024-10-21 00:00:00,Online Transfer,Utilities,-72.76
TXN00004793,ACC0007920,CUST004153,2024-10-18 00:00:00,Online Transfer,Dining,-38.55
TXN00004794,ACC0007920,CUST004153,2024-12-31 00:00:00,Salary Deposit,Salary,4067.67
TXN00004795,ACC0007920,CUST004153,2024-10-29 00:00:00,Online Transfer,Utilities,-35.69
TXN00004796,ACC0007920,CUST004153,2024-12-28 00:00:00,ATM Withdrawal,Groceries,-122.82
TXN00004797,ACC0007920,CUST004153,2024-11-26 00:00:00,ATM Withdrawal,Groceries,-215.31
TXN00004798,ACC0007920,CUST004153,2024-11-29 00:00:00,Online Transfer,Rent,-106.49
TXN00004799,ACC0007920,CUST004153,2024-10-15 00:00:00,Mobile Payment,Travel,-158.8
TXN00004800,ACC0007920,CUST004153,2024-12-08 00:00:00,Online Transfer,Rent,-10.65
TXN00004801,ACC0007920,CUST004153,2024-10-26 00:00:00,POS Purchase,Entertainment,-71.87
TXN00004802,ACC0007920,CUST004153,2024-11-08 00:00:00,Online Transfer,Dining,-8.69
TXN00004803,ACC0007920,CUST004153,2024-10-21 00:00:00,International Transfer,Travel,-165.33
TXN00004804,ACC0007920,CUST004153,2024-10-27 00:00:00,ATM Withdrawal,Utilities,-141.42
TXN00004805,ACC0007920,CUST004153,2024-11-20 00:00:00,POS Purchase,Rent,-67.43
TXN00004806,ACC0007920,CUST004153,2024-11-20 00:00:00,Online Transfer,Entertainment,-135.91
TXN00004807,ACC0007920,CUST004153,2024-12-20 00:00:00,POS Purchase,Travel,-34.56
TXN00004808,ACC0007920,CUST004153,2024-11-14 00:00:00,Direct Debit,Other,-2.78
TXN00004809,ACC0007920,CUST004153,2024-12-31 00:00:00,Direct Debit,Groceries,-23.72
TXN00004810,ACC0007920,CUST004153,2024-12-22 00:00:00,POS Purchase,Rent,-58.68
TXN00004811,ACC0007920,CUST004153,2024-12-15 00:00:00,Direct Debit,Rent,-165.13
TXN00004812,ACC0007920,CUST004153,2024-12-10 00:00:00,Salary Deposit,Salary,4142.96
TXN00004813,ACC0007920,CUST004153,2024-10-21 00:00:00,Online Transfer,Dining,-120.52
TXN00004814,ACC0008771,CUST003953,2024-10-11 00:00:00,ATM Withdrawal,Dining,-129.21
TXN00004815,ACC0008771,CUST003953,2024-11-16 00:00:00,International Transfer,Utilities,-801.84
TXN00004816,ACC0008771,CUST003953,2024-10-16 00:00:00,Online Transfer,Salary,-147.85
TXN00004817,ACC0008771,CUST003953,2024-10-14 00:00:00,International Transfer,Rent,-14.51
TXN00004818,ACC0008771,CUST003953,2024-12-18 00:00:00,Online Transfer,Other,-108.64
TXN00004819,ACC0008771,CUST003953,2024-10-09 00:00:00,POS Purchase,Salary,-42.58
TXN00004820,ACC0008771,CUST003953,2024-12-26 00:00:00,International Transfer,Rent,-349.28
TXN00004821,ACC0008771,CUST003953,2024-11-23 00:00:00,International Transfer,Groceries,-83.34
TXN00004822,ACC0008771,CUST003953,2024-10-05 00:00:00,Online Transfer,Healthcare,-30.41
TXN00004823,ACC0008771,CUST003953,2024-10-28 00:00:00,POS Purchase,Rent,-94.05
TXN00004824,ACC0008771,CUST003953,2024-10-31 00:00:00,Mobile Payment,Utilities,-75.31
TXN00004825,ACC0008771,CUST003953,2024-10-30 00:00:00,ATM Withdrawal,Travel,-74.96
TXN00004826,ACC0008771,CUST003953,2024-12-12 00:00:00,International Transfer,Utilities,-1027.1
TXN00004827,ACC0008771,CUST003953,2024-10-05 00:00:00,International Transfer,Healthcare,-756.69
TXN00004828,ACC0008771,CUST003953,2024-12-05 00:00:00,International Transfer,Healthcare,-965.61
TXN00004829,ACC0008771,CUST003953,2024-11-19 00:00:00,International Transfer,Dining,-750.01
TXN00004830,ACC0008771,CUST003953,2024-12-26 00:00:00,Salary Deposit,Salary,3955.81
TXN00004831,ACC0008771,CUST003953,2024-10-14 00:00:00,ATM Withdrawal,Rent,-156.23
TXN00004832,ACC0008771,CUST003953,2024-11-03 00:00:00,Mobile Payment,Rent,-106.09
TXN00004833,ACC0008771,CUST003953,2024-10-26 00:00:00,Direct Debit,Groceries,-52.36
TXN00004834,ACC0008771,CUST003953,2024-12-28 00:00:00,Salary Deposit,Salary,2347.49
TXN00004835,ACC0008771,CUST003953,2024-12-11 00:00:00,Direct Debit,Utilities,-169.22
TXN00004836,ACC0008771,CUST003953,2024-11-12 00:00:00,POS Purchase,Other,-117.6
TXN00004837,ACC0008771,CUST003953,2024-12-24 00:00:00,Mobile Payment,Entertainment,-60.76
TXN00004838,ACC0008771,CUST003953,2024-11-23 00:00:00,Online Transfer,Entertainment,-85.87
TXN00004839,ACC0008771,CUST003953,2024-11-10 00:00:00,ATM Withdrawal,Dining,-4.07
TXN00004840,ACC0008771,CUST003953,2024-11-25 00:00:00,International Transfer,Salary,-293.76
TXN00004841,ACC0008771,CUST003953,2024-12-20 00:00:00,POS Purchase,Entertainment,-44.39
TXN00004842,ACC0008771,CUST003953,2024-10-29 00:00:00,Direct Debit,Utilities,-124.72
TXN00004843,ACC0008771,CUST003953,2024-12-24 00:00:00,ATM Withdrawal,Travel,-69.1
TXN00004844,ACC0008771,CUST003953,2024-11-03 00:00:00,International Transfer,Rent,-539.66
TXN00004845,ACC0008771,CUST003953,2024-12-18 00:00:00,Mobile Payment,Entertainment,-37.9
TXN00004846,ACC0008771,CUST003953,2024-12-26 00:00:00,Mobile Payment,Other,-64.23
TXN00004847,ACC0008771,CUST003953,2024-12-19 00:00:00,Online Transfer,Travel,-81.58
TXN00004848,ACC0008771,CUST003953,2024-12-01 00:00:00,Mobile Payment,Salary,-141.99
TXN00004849,ACC0008771,CUST003953,2024-11-06 00:00:00,Mobile Payment,Dining,-98.13
TXN00004850,ACC0000961,CUST000222,2024-10-03 00:00:00,Direct Debit,Shopping,-57.97
TXN00004851,ACC0000961,CUST000222,2024-12-04 00:00:00,Online Transfer,Dining,-147.63
TXN00004852,ACC0000961,CUST000222,2024-11-27 00:00:00,International Transfer,Other,-33.77
TXN00004853,ACC0007472,CUST000758,2024-11-25 00:00:00,Mobile Payment,Salary,-183.03
TXN00004854,ACC0007472,CUST000758,2024-12-22 00:00:00,Salary Deposit,Salary,3723.93
TXN00004855,ACC0007472,CUST000758,2024-10-24 00:00:00,POS Purchase,Rent,-301.54
TXN00004856,ACC0007472,CUST000758,2024-10-19 00:00:00,Mobile Payment,Travel,-33.08
TXN00004857,ACC0007472,CUST000758,2024-12-28 00:00:00,Online Transfer,Rent,-230.94
TXN00004858,ACC0007472,CUST000758,2024-12-22 00:00:00,Direct Debit,Entertainment,-13.31
TXN00004859,ACC0007472,CUST000758,2024-12-11 00:00:00,International Transfer,Utilities,-540.76
TXN00004860,ACC0007472,CUST000758,2024-12-23 00:00:00,Salary Deposit,Salary,5905.26
TXN00004861,ACC0007472,CUST000758,2024-10-07 00:00:00,Online Transfer,Dining,-169.46
TXN00004862,ACC0007472,CUST000758,2024-10-29 00:00:00,Mobile Payment,Other,-197.8
TXN00004863,ACC0007472,CUST000758,2024-11-13 00:00:00,Salary Deposit,Salary,4936.92
TXN00004864,ACC0007472,CUST000758,2024-12-18 00:00:00,International Transfer,Groceries,-402.68
TXN00004865,ACC0007472,CUST000758,2024-10-06 00:00:00,Direct Debit,Entertainment,-139.57
TXN00004866,ACC0007472,CUST000758,2024-10-23 00:00:00,Salary Deposit,Salary,5177.6
TXN00004867,ACC0007472,CUST000758,2024-12-19 00:00:00,Salary Deposit,Salary,4719.09
TXN00004868,ACC0007472,CUST000758,2024-10-06 00:00:00,Mobile Payment,Rent,-62.08
TXN00004869,ACC0007472,CUST000758,2024-11-20 00:00:00,International Transfer,Other,-23.94
TXN00004870,ACC0007472,CUST000758,2024-11-22 00:00:00,Direct Debit,Shopping,-109.72
TXN00004871,ACC0007472,CUST000758,2024-12-11 00:00:00,POS Purchase,Other,-141.02
TXN00004872,ACC0007472,CUST000758,2024-11-29 00:00:00,Salary Deposit,Salary,4355.67
TXN00004873,ACC0007472,CUST000758,2024-12-16 00:00:00,Online Transfer,Groceries,-51.07
TXN00004874,ACC0007472,CUST000758,2024-10-25 00:00:00,International Transfer,Healthcare,-529.01
TXN00004875,ACC0007472,CUST000758,2024-10-11 00:00:00,Mobile Payment,Dining,-133.56
TXN00004876,ACC0007472,CUST000758,2024-10-04 00:00:00,Mobile Payment,Other,-38.66
TXN00004877,ACC0007472,CUST000758,2024-12-25 00:00:00,Salary Deposit,Salary,2950.37
TXN00004878,ACC0007472,CUST000758,2024-11-19 00:00:00,POS Purchase,Salary,-169.69
TXN00004879,ACC0007472,CUST000758,2024-10-22 00:00:00,POS Purchase,Groceries,-121.0
TXN00004880,ACC0007472,CUST000758,2024-11-25 00:00:00,Direct Debit,Salary,-120.43
TXN00004881,ACC0007472,CUST000758,2024-11-23 00:00:00,International Transfer,Groceries,-550.5
TXN00004882,ACC0007472,CUST000758,2024-11-25 00:00:00,POS Purchase,Other,-40.18
TXN00004883,ACC0007472,CUST000758,2024-11-23 00:00:00,Mobile Payment,Rent,-100.48
TXN00004884,ACC0007472,CUST000758,2024-10-10 00:00:00,Online Transfer,Groceries,-54.84
TXN00004885,ACC0007472,CUST000758,2024-12-30 00:00:00,Mobile Payment,Healthcare,-183.43
TXN00004886,ACC0007472,CUST000758,2024-11-16 00:00:00,Salary Deposit,Salary,6437.11
TXN00004887,ACC0007472,CUST000758,2024-11-25 00:00:00,International Transfer,Other,-681.96
TXN00004888,ACC0007472,CUST000758,2024-11-27 00:00:00,Online Transfer,Rent,-41.11
TXN00004889,ACC0000459,CUST000374,2024-11-20 00:00:00,POS Purchase,Rent,-19.52
TXN00004890,ACC0000459,CUST000374,2024-11-04 00:00:00,International Transfer,Travel,-505.86
TXN00004891,ACC0000459,CUST000374,2024-11-09 00:00:00,Online Transfer,Other,-58.03
TXN00004892,ACC0000459,CUST000374,2024-12-18 00:00:00,Mobile Payment,Shopping,-26.59
TXN00004893,ACC0000459,CUST000374,2024-10-05 00:00:00,Direct Debit,Salary,-23.47
TXN00004894,ACC0000459,CUST000374,2024-11-28 00:00:00,ATM Withdrawal,Utilities,-80.43
TXN00004895,ACC0000459,CUST000374,2024-10-06 00:00:00,ATM Withdrawal,Dining,-42.47
TXN00004896,ACC0000459,CUST000374,2024-11-06 00:00:00,Mobile Payment,Shopping,-10.28
TXN00004897,ACC0000459,CUST000374,2024-12-07 00:00:00,Salary Deposit,Salary,3686.2
TXN00004898,ACC0000459,CUST000374,2024-12-29 00:00:00,ATM Withdrawal,Shopping,-95.88
TXN00004899,ACC0000459,CUST000374,2024-10-25 00:00:00,International Transfer,Salary,-167.73
TXN00004900,ACC0000459,CUST000374,2024-10-03 00:00:00,Salary Deposit,Salary,5264.34
TXN00004901,ACC0000459,CUST000374,2024-12-06 00:00:00,Mobile Payment,Entertainment,-96.78
TXN00004902,ACC0000459,CUST000374,2024-11-23 00:00:00,Online Transfer,Utilities,-110.29
TXN00004903,ACC0000459,CUST000374,2024-12-15 00:00:00,International Transfer,Utilities,-333.51
TXN00004904,ACC0000459,CUST000374,2024-11-07 00:00:00,Direct Debit,Entertainment,-89.41
TXN00004905,ACC0000459,CUST000374,2024-10-30 00:00:00,ATM Withdrawal,Other,-150.68
TXN00004906,ACC0000459,CUST000374,2024-11-19 00:00:00,Mobile Payment,Travel,-160.16
TXN00004907,ACC0000459,CUST000374,2024-12-29 00:00:00,Direct Debit,Travel,-62.09
TXN00004908,ACC0000459,CUST000374,2024-11-23 00:00:00,Online Transfer,Rent,-91.12
TXN00004909,ACC0000459,CUST000374,2024-12-31 00:00:00,POS Purchase,Rent,-112.27
TXN00004910,ACC0000459,CUST000374,2024-11-06 00:00:00,ATM Withdrawal,Shopping,-99.7
TXN00004911,ACC0000459,CUST000374,2024-11-26 00:00:00,Direct Debit,Utilities,-38.47
TXN00004912,ACC0000459,CUST000374,2024-10-19 00:00:00,Salary Deposit,Salary,5061.85
TXN00004913,ACC0000459,CUST000374,2024-12-04 00:00:00,Online Transfer,Utilities,-53.83
TXN00004914,ACC0000459,CUST000374,2024-12-16 00:00:00,ATM Withdrawal,Travel,-112.85
TXN00004915,ACC0000459,CUST000374,2024-11-16 00:00:00,ATM Withdrawal,Dining,-76.95
TXN00004916,ACC0000830,CUST000027,2024-12-10 00:00:00,Online Transfer,Groceries,-94.1
TXN00004917,ACC0000830,CUST000027,2024-12-20 00:00:00,International Transfer,Healthcare,-817.69
TXN00004918,ACC0000830,CUST000027,2024-10-08 00:00:00,International Transfer,Entertainment,-531.33
TXN00004919,ACC0000830,CUST000027,2024-11-27 00:00:00,ATM Withdrawal,Travel,-96.24
TXN00004920,ACC0000830,CUST000027,2024-12-29 00:00:00,POS Purchase,Other,-29.0
TXN00004921,ACC0000830,CUST000027,2024-11-19 00:00:00,Salary Deposit,Salary,6471.08
TXN00004922,ACC0005243,CUST001353,2024-12-22 00:00:00,ATM Withdrawal,Dining,-9.41
TXN00004923,ACC0005243,CUST001353,2024-11-27 00:00:00,POS Purchase,Salary,-65.32
TXN00004924,ACC0005243,CUST001353,2024-12-30 00:00:00,Online Transfer,Groceries,-99.88
TXN00004925,ACC0005243,CUST001353,2024-10-26 00:00:00,POS Purchase,Groceries,-66.33
TXN00004926,ACC0005243,CUST001353,2024-12-22 00:00:00,International Transfer,Shopping,-757.55
TXN00004927,ACC0005243,CUST001353,2024-12-15 00:00:00,Salary Deposit,Salary,4861.6
TXN00004928,ACC0005243,CUST001353,2024-10-13 00:00:00,Mobile Payment,Rent,-41.78
TXN00004929,ACC0005243,CUST001353,2024-11-18 00:00:00,POS Purchase,Salary,-77.3
TXN00004930,ACC0005243,CUST001353,2024-12-20 00:00:00,International Transfer,Healthcare,-723.61
TXN00004931,ACC0005243,CUST001353,2024-11-07 00:00:00,Salary Deposit,Salary,6232.08
TXN00004932,ACC0005243,CUST001353,2024-10-29 00:00:00,Direct Debit,Dining,-8.94
TXN00004933,ACC0005243,CUST001353,2024-11-01 00:00:00,Online Transfer,Rent,-74.88
TXN00004934,ACC0005243,CUST001353,2024-12-07 00:00:00,Online Transfer,Salary,-108.14
TXN00004935,ACC0005243,CUST001353,2024-12-17 00:00:00,Mobile Payment,Travel,-113.44
TXN00004936,ACC0005243,CUST001353,2024-12-24 00:00:00,Online Transfer,Groceries,-3.76
TXN00004937,ACC0005243,CUST001353,2024-10-13 00:00:00,POS Purchase,Rent,-93.76
TXN00004938,ACC0005243,CUST001353,2024-12-09 00:00:00,POS Purchase,Healthcare,-28.12
TXN00004939,ACC0005243,CUST001353,2024-11-26 00:00:00,Mobile Payment,Travel,-10.1
TXN00004940,ACC0005243,CUST001353,2024-11-09 00:00:00,International Transfer,Dining,-732.67
TXN00004941,ACC0005243,CUST001353,2024-12-19 00:00:00,POS Purchase,Travel,-23.36
